Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
A kid I went to school with is in jail for harming a puppy!,disgusted,"Customer :It really is, what possesses someone to do that?
Agent :",disgusted,disgusted,angry,"REASONING: The situation involves a specific person causing harm to a vulnerable animal, which triggers moral outrage and blame. Negative valence, high arousal, and a sense of assertive condemnation point clearly to anger rather than fear or disgust.
VAD_Estimate: [V: -0.65, A: +0.60, D: +0.30]
EMOTION: angry",[-0.65  0.6   0.3 ],0.3179622619116929,True,False
"My daughter hides food under her bed,",disgusted,"Customer :That is gross, what kind of food?
Agent :",disgusted,disgusted,angry,"REASONING: The statement describes a repeated, irritating behavior by a specific person (the daughter), which suggests frustration and a desire to correct it rather than helplessness, fear, or revulsion. The valence is negative, arousal is moderately high from annoyance, and dominance is slightly assertive.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.2249444375840399,True,False
My friend left the house in dirt.,disgusted,"Customer :You're right. But first I have to call the cleaning company because I am beyond disgusted by all the filth he left.
Agent :",disgusted,disgusted,angry,"REASONING: The friend left the house dirty, which is a negative event caused by a specific person, triggering irritation and blame rather than sadness or fear. This fits moderate-to-high arousal with assertive frustration.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.2249444375840399,True,False
So I saw a guy at the gas station yesterday and he was over 40..listening to nasty rap and of course he got out to use the free air pump then just THREW it on the ground.,disgusted,"Customer :I know right? It is so ghetto in my neighborhood but I just cannot stand people who behave that way. Yes zero respect and zero care for even their own things, let alone others. Its sad.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is irritably judging the man’s behavior and his careless disrespect, expressing active frustration rather than fear, sadness, or visceral disgust. This is negative valence with moderate-to-high arousal and a somewhat assertive, complaining stance.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.2249444375840399,True,False
Tried eggplant the other day,disgusted,"Customer :what did you try?
Agent :",disgusted,disgusted,surprised,"REASONING: The statement reports a novel food experience without explicit positive or negative evaluation, so valence is neutral; trying something new may involve mild unexpectedness and curiosity, aligning most closely with surprise.
VAD_Estimate: [V: 0.00, A: +0.50, D: -0.10]
EMOTION: surprised",[ 0.   0.5 -0.1],0.6531462317123172,True,False
I really do not like the free education law.,disgusted,"Customer :If your parents make too much money you do not qualify.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker expresses clear disapproval and irritation toward a specific target (the free education law), indicating frustration with an external cause rather than sadness or fear. This is active annoyance with assertive opposition, fitting anger.
VAD_Estimate: [V: -0.55, A: +0.40, D: +0.20]
EMOTION: angry",[-0.55  0.4   0.2 ],0.11445523142259596,True,False
I went shopping at a new store and bought all of my meat for the week.  When I got home I realized it was all expired.,disgusted,"Customer :Uh oh...Was it tainted? I wouldn't risk it...
Agent :",disgusted,disgusted,angry,"REASONING: Negative event caused by a specific store’s mistake; the reaction is irritation and frustration over wasted food and money rather than fear, sadness, or revulsion. This fits high displeasure, high arousal, and assertive blame.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.30]
EMOTION: angry",[-0.55  0.6   0.3 ],0.3179622619116929,True,False
I am so embarrassed at Trump.,disgusted,"Customer :I am so embarrassed at Trump.
Agent :",disgusted,disgusted,afraid,"REASONING: “Embarrassed” signals negative, self-conscious discomfort with vulnerability and a desire to hide, not confrontational anger. The closest VAD match is a high-arousal, low-dominance negative state like afraid.
VAD_Estimate: [V: -0.55, A: +0.45, D: -0.45]
EMOTION: afraid",[-0.55  0.45 -0.45],0.5710516614107695,True,False
I am so embarrassed at Trump.,disgusted,"Customer :I understand a lot of people have issues with him.  What makes you embarrassed?
Agent :",disgusted,disgusted,afraid,"REASONING: The speaker’s embarrassment is a negative, self-conscious state with heightened arousal and a sense of exposure or vulnerability. Among the benchmark emotions, it is closest to afraid because of the negative valence, active arousal, and low dominance.
VAD_Estimate: [V: -0.60, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.6   0.55 -0.4 ],0.5478138369920935,True,False
I watched a news report about the mistreatment of animals. The behavior of these people is something I can't stand.,disgusted,"Customer :I hope that the punishment they receive will be a warning for others.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is reacting to cruelty toward animals with strong irritation and blame toward the people responsible. This is a negative, high-arousal, fairly assertive response rather than helplessness or revulsion, so anger fits best.
VAD_Estimate: [V: -0.65, A: +0.60, D: +0.20]
EMOTION: angry",[-0.65  0.6   0.2 ],0.27037011669191546,True,False
I really do not like the free education law.,disgusted,"Customer :I really do not like the free education law.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker expresses clear displeasure and irritation toward a specific policy, with active frustration rather than fear, sadness, or revulsion. This suggests negative valence, moderate-high arousal, and assertive blaming control.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.30]
EMOTION: angry",[-0.55  0.5   0.3 ],0.2471841418861655,True,False
I was shocked to see how many hotdogs they were eating at once. This has to be a sin...and a waste of food!,disgusted,"Customer :I was shocked to see how many hotdogs they were eating at one. This has to be a sin...and a gigantic waste of food.
Agent :",disgusted,disgusted,surprised,"REASONING: The explicit emotion word “shocked” signals surprise as the dominant reaction. The speaker’s disapproving aside adds mildly negative valence, but the high arousal and startled disbelief still align with surprise.
VAD_Estimate: [V: -0.20, A: +0.67, D: -0.13]
EMOTION: surprised",[-0.2   0.67 -0.13],0.565685424949238,True,False
My roommate's friend comes over and just eats all of the food in our fridge without really asking. I don't get how people can have a total lack of self-awareness and can be so selfish to just barge in and eat other people's food. I cringe at thinking about being that rude to someone,disgusted,"Customer :I'm not really a confrontational person... I asked my roommate to say something since he knows him better obviously. He said he brought it up, but didn't seem to change much. Then I kind of said something too, but the guy just kind of laughed it off, like he thinks we're just joking. I dunno what goes through his head
Agent :",disgusted,disgusted,angry,"REASONING: The situation centers on an interpersonal boundary violation that triggers active irritation, blame, and frustration toward the roommate's friend, rather than physical revulsion or helplessness. The speaker responds with assertive criticism, so valence is negative, arousal is high, and dominance is moderately high.
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.30]
EMOTION: angry",[-0.6   0.65  0.3 ],0.3551056180912941,True,False
My best friend's husband cheated on her with his sister in law!,disgusted,"Customer :I guarantee you have never heard a thing more vile. My best friend's husband cheated on her with his sister in law!
Agent :",disgusted,disgusted,angry,"REASONING: The situation involves a severe interpersonal betrayal by specific people, triggering outrage and blame rather than helplessness or revulsion. Valence is strongly negative, arousal is high with active irritation, and dominance reflects assertive condemnation toward the wrongdoers.
VAD_Estimate: [V: -0.65, A: +0.65, D: +0.25]
EMOTION: angry",[-0.65  0.65  0.25],0.3348133808556642,True,False
Tried eggplant the other day,disgusted,"Customer :Man I tried something really GROSS the other day
Agent :",disgusted,disgusted,surprised,"REASONING: No explicit emotion word is used; the statement reports a novel, mildly uncertain experience without strong pleasure/displeasure. The near-neutral valence and slight arousal/uncertainty place it closest to the surprised prototype.
VAD_Estimate: [V: 0.00, A: 0.30, D: -0.10]
EMOTION: surprised",[ 0.   0.3 -0.1],0.6376519426771944,True,False
One of my classmates asked me to copy my homework and submit as his own. Can't stand such a shameful behavior,disgusted,"Customer :Well maybe he trusted you as a good friend, next time try to help him with his homework instead
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is actively irritated and morally condemns a classmate’s dishonest behavior, with a clear target for blame. This reflects high displeasure, high arousal, and assertive control rather than fear, sadness, or physical revulsion.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.30]
EMOTION: angry",[-0.6  0.6  0.3],0.31400636936215165,True,False
I ordered wings yesterday and they put seasoned salt on the fries. Terrible,disgusted,"Customer :Less salt is always better than to much salt on food.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is actively irritated by a specific external cause—the restaurant’s mistake with the fries—expressing displeasure and complaint rather than fear, sadness, or revulsion.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],0.2491987158875423,True,False
I ordered some chicken from a nearby restaurant the other day and it almost killed me.,disgusted,"Customer :That sounds awful. I hope you filed a complaint with the restaurant!  
Agent :",disgusted,disgusted,afraid,"REASONING: The event is highly negative and life-threatening, with intense physical distress and lack of control over the outcome. This matches high displeasure, high arousal, and vulnerable low dominance rather than anger or disgust.
VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.7   0.6  -0.45],0.6213694553162394,True,False
I ordered a half pound of turley and the lady at the deli gave me roast beef. I didn't notice until we got home. It was terrible,disgusted,"Customer :I got some weird cajun roast beef. I didn't even notice until I was gonna make sandwiches.
Agent :",disgusted,disgusted,angry,"REASONING: The situation is a clear service mistake caused by the deli worker, producing frustration and irritation rather than fear, sadness, or revulsion. The negative valence and active irritation point to anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,True,False
"I cannot stand my sister in law.  I'm literally sick over how she treats her boys - she says she loves them but my mother in law raises them, clothes them, feeds them, shelters them.  All so she can go get tummy tucks, boob jobs, etc..",disgusted,"Customer :She says that she loves them, but my mother in law is the one who raised them, clothed them, fed them, etc..  and my sister in law spends all her money on herself.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker directs strong irritation and blame at a specific person (the sister-in-law) for neglecting her children, with active frustration and condemnation. This is negative, high-arousal anger rather than helpless fear or contamination-based disgust.

VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,True,False
I love corn dogs but today I was given one with a por hot dog in it,disgusted,"Customer :I didnt buy the one I had today. IT was pork and I could tell. It was terrible
Agent :",disgusted,disgusted,sad,"REASONING: The situation is mildly negative because a favorite food turned out to be poor-quality, creating disappointment rather than active anger or revulsion. The tone is passive and low-energy, with little sense of control over the bad outcome.
VAD_Estimate: [V: -0.55, A: -0.30, D: -0.35]
EMOTION: sad",[-0.55 -0.3  -0.35],0.7978721702127477,True,False
I love corn dogs but today I was given one with a por hot dog in it,disgusted,"Customer :corn dogs are yummy. where do you get yours from?
Agent :",disgusted,disgusted,sad,"REASONING: The person’s general love for corn dogs sets up an expectation, but the event of being given one with a poor/low-quality hot dog is an unpleasant letdown rather than a threat or outrage. This produces mildly negative valence, low-energy disappointment, and low control over the situation.

VAD_Estimate: [V: -0.45, A: -0.25, D: -0.30]

EMOTION: sad",[-0.45 -0.25 -0.3 ],0.7420242583635659,True,False
I can't believe they put onions on my burger today I hate onions.,disgusted,"Customer :Why did you ask for onions then?
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is irritated and frustrated because a specific cause (the restaurant/cook) put an unwanted ingredient on their burger. This is active annoyance with clear blame, not fear, sadness, or physical revulsion. High negative valence, elevated arousal, assertive irritation → anger.
VAD_Estimate: [V: -0.60, A: +0.65, D: +0.25]
EMOTION: angry",[-0.6   0.65  0.25],0.331058907144937,True,False
One of my classmates asked me to copy my homework and submit as his own. Can't stand such a shameful behavior,disgusted,"Customer :We are not that close and that is the thing that he dared to directly ask me for it. Plagiarism is unacceptable no matter what
Agent :",disgusted,disgusted,angry,"REASONING: The situation is a clear interpersonal wrongdoing, and the speaker reacts with active irritation and moral condemnation (“can’t stand”) rather than helplessness, sadness, or physical revulsion. This fits high displeasure, moderately high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.2249444375840399,True,False
A kid I went to school with is in jail for harming a puppy!,disgusted,"Customer :A kid I went to school with is in jail for harming a puppy, what a vile human!
Agent :",disgusted,disgusted,angry,"REASONING: A specific person caused harm to a vulnerable animal, which triggers clear moral outrage and blame rather than helplessness or revulsion. The reaction is high-arousal irritation with an assertive desire to condemn, fitting anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,True,False
I had the most horrible lunch yeterday. It was at my favorite place to eat too so I'm even more upset.,disgusted,"Customer :ohno, what did you have? what was bad about it?
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is reflecting on a negative dining experience with frustration and irritation, especially because it ruined a favorite restaurant. This is an active, blame-oriented reaction rather than sadness or revulsion, so it aligns with anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.2908607914449797,True,False
"One time, I told my friend who lives outside of city limits that she could bring her recyclables to my house since city recycling isn't offered where she lives. She said she didn't want to because it would be too much work for her.",disgusted,"Customer :That is thoughtful. Recycling is a great way to help the environment.
Agent :",disgusted,disgusted,angry,"REASONING: The friend’s refusal to make a small effort is frustrating and mildly irritating, with no threat or revulsion. The energy is moderate irritation rather than passive sadness, so it aligns closest with anger.

VAD_Estimate: [V: -0.45, A: +0.40, D: +0.20]
EMOTION: angry",[-0.45  0.4   0.2 ],0.1819340539866025,True,False
I can't believe my neighbors left trash all over the steps. I dont get it,disgusted,"Customer :They are new. There were bags of chips and crumbs everywhere.
Agent :",disgusted,disgusted,surprised,"REASONING: The speaker expresses disbelief and confusion about the neighbors’ actions, with no explicit anger, fear, or sadness word. The situation is mildly negative and unexpected, creating moderate-to-high arousal and low control/uncertainty, consistent with surprise.
VAD_Estimate: [V: -0.25, A: +0.60, D: -0.30]
EMOTION: surprised",[-0.25  0.6  -0.3 ],0.5942221806698231,True,False
I was shocked to see how many hotdogs they were eating at once. This has to be a sin...and a waste of food!,disgusted,"Customer :I think New York? I wasn't there personally but I saw it on TV. It was an eating contest but it was disgusting!
Agent :",disgusted,disgusted,surprised,"REASONING: The speaker explicitly says “shocked,” indicating a high-arousal unexpected reaction. There is also mild negative evaluation (“a sin...and a waste of food”), but the dominant emotion is surprise, not anger or disgust.
VAD_Estimate: [V: -0.20, A: +0.70, D: -0.15]
EMOTION: surprised",[-0.2   0.7  -0.15],0.5916924876994806,True,False
I saw my neighbor litter the driveway with some chocolate bars he ate. What a irresponsible person,disgusted,"Customer :Did you tell him anything?
Agent :",disgusted,disgusted,angry,"REASONING: The speaker directly blames the neighbor for a deliberate, irresponsible action, creating irritation and frustration rather than fear or sadness. This is an active, other-directed annoyance with moderate arousal and assertive judgment → anger.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.18193405398660253,True,False
I went shopping at a new store and bought all of my meat for the week.  When I got home I realized it was all expired.,disgusted,"Customer :I tried shopping at a new discount grocery last week.
Agent :",disgusted,disgusted,angry,"REASONING: The situation is negative because the meat is unusable, and the speaker blames the new store for selling expired products, creating frustration and irritation with a desire to complain. This is active annoyance rather than fear, sadness, or revulsion.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.2865309756378881,True,False
"My daughter hides food under her bed,",disgusted,"Customer :My daughter hides food under her bed, how nasty!
Agent :",disgusted,disgusted,sad,"REASONING: The situation is described as a concerning, undesirable behavior, producing a negative and low-energy emotional tone with a sense of helplessness rather than anger or disgust.
VAD_Estimate: [V: -0.60, A: -0.25, D: -0.40]
EMOTION: sad",[-0.6  -0.25 -0.4 ],0.7874642849044012,True,False
I ordered some chicken from a nearby restaurant the other day and it almost killed me.,disgusted,"Customer :I was both. I almost went to the hospital because i had gotten sick later, but it didn't last very long. 
Agent :",disgusted,disgusted,afraid,"REASONING: The situation describes a life-threatening physical danger from food, evoking high-arousal distress and vulnerability rather than a clear desire to confront someone. This matches high negative valence, high arousal, and low dominance.
VAD_Estimate: [V: -0.75, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.75  0.6  -0.45],0.6313477647065839,True,False
"I cannot stand my sister in law.  I'm literally sick over how she treats her boys - she says she loves them but my mother in law raises them, clothes them, feeds them, shelters them.  All so she can go get tummy tucks, boob jobs, etc..",disgusted,"Customer :I cannot stand my sister in law.  I'm literally sick over how she treats her boys.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is actively frustrated and blaming a specific person for neglecting her children, with high arousal and assertive indignation rather than helplessness or physical revulsion. This maps to high negative valence, high arousal, and moderate dominance.
VAD_Estimate: [V: -0.65, A: +0.60, D: +0.30]
EMOTION: angry",[-0.65  0.6   0.3 ],0.3179622619116929,True,False
"I left some food in the microwave while I went on a trip a while ago. That was such a bad move,",disgusted,"Customer :I left some food in the microwave on accident while I left my house to take a trip.
Agent :",disgusted,disgusted,sad,"REASONING: The speaker expresses regret and self-blame about a past careless mistake, without immediate revulsion or active anger. The tone is negative, low-energy, and deflated rather than assertive or excited.
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.35]
EMOTION: sad",[-0.55 -0.25 -0.35],0.7576938695805846,True,False
"I knew I was looking forward to the birth of my first daughter, but I wasn't expecting that feeling when I saw her for the first time.",joyful,"Customer :Yeah, It's priceless moment. Being a mother, I can understand your feelings.
Agent :",joyful,joyful,surprised,"REASONING: The event is highly positive, but the speaker emphasizes that the feeling was unexpected and overwhelming, indicating high arousal and a loss of composure rather than calm, sustained joy. Valence is positive, but dominance is lowered due to the startling intensity of the moment.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.6168468205316454,True,False
I finally have enough money to quit my bad job. It has made me miserable for years.,joyful,"Customer :I finally have enough money to quit my bad job. It has made me miserable for years.
Agent :",joyful,joyful,sad,"REASONING: The speaker explicitly describes the job as having made them “miserable” for years, which anchors the emotion to sadness/dejection. Even though quitting is now possible, the explicit emotion word governs the final label, with low valence, low arousal, and low dominance.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]
EMOTION: sad",[-0.65 -0.25 -0.35],1.7352233285660956,True,False
"I watched the new Smash Bros video and they're coming out with some of my favorite characters. I can't believe this is happening, I've been wanting these characters for years. Now I gotta wait for the game to come out.",joyful,"Customer :The new Smash Bros direct came out today, and they revealed 5 characters that people have been wanting for years!
Agent :",joyful,joyful,surprised,"REASONING: The announcement of favorite characters is positive, but the dominant reaction is “I can’t believe this is happening,” indicating high-arousal disbelief and uncertainty rather than sustained joy. The waiting part adds mild impatience but does not override the surprise.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.6168468205316454,True,False
"I told my mom that I didin't want to be in compsci anymore, because I was really miserable. She said that I should do what makes me happy.",joyful,"Customer :I told my mom that I didin't want to be in compsci anymore, because I was really miserable. She said that I should do what makes me happy.
Agent :",joyful,joyful,sad,"REASONING: The speaker explicitly describes feeling “really miserable” about their current situation, which anchors the emotion in sadness despite the mother’s supportive reply. The tone is passive and dejected rather than angry or energized, indicating negative valence, low arousal, and low dominance.

VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]

EMOTION: sad",[-0.65 -0.25 -0.35],1.7352233285660956,True,False
"I told my mom that I didin't want to be in compsci anymore, because I was really miserable. She said that I should do what makes me happy.",joyful,"Customer :Thanks. My mom is usually very strict, and I thought she would be really upset.
Agent :",joyful,joyful,sad,"REASONING: The speaker explicitly says they were “really miserable,” which anchors the felt emotion as sadness; the mom’s supportive response does not override the explicit emotion word. This is low-energy distress rather than anger, fear, or revulsion.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]
EMOTION: sad",[-0.65 -0.25 -0.35],1.7352233285660956,True,False
"I watched the new Smash Bros video and they're coming out with some of my favorite characters. I can't believe this is happening, I've been wanting these characters for years. Now I gotta wait for the game to come out.",joyful,"Customer :For sure, it's definitely worth playing. The first game was on the N64, the newest one is going to be on the Switch. If you have a Wii U or 3DS there's a Smash game on each of those. I love the game, I used to play in tournaments with my friends.
Agent :",joyful,joyful,surprised,"REASONING: The situation is positive because favorite characters are announced, but the speaker’s dominant reaction is “I can’t believe this is happening,” indicating astonishment and disbelief rather than an explicit “happy” or “excited” label. This maps to high-arousal surprise with mildly positive valence and reduced control.
VAD_Estimate: [V: +0.35, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.35  0.7  -0.1 ],0.6473020933072903,True,False
"I told my mom that I didin't want to be in compsci anymore, because I was really miserable. She said that I should do what makes me happy.",joyful,"Customer :That's good advice.  If you're not happy doing something you should spend time thinking about what you'd really like to be doing.
Agent :",joyful,joyful,sad,"REASONING: The speaker explicitly says they were “really miserable,” and the mother’s encouraging words are future-oriented rather than a description of the speaker’s current emotion. This points to negative valence, low arousal, and low dominance/dejection.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]
EMOTION: sad",[-0.65 -0.25 -0.35],1.7352233285660956,True,False
I used to be mad when girls wouldn't text me back....but now I'm more happy being unattached and busy making money and as a result they're the ones chasing me now,joyful,"Customer :I used to hate it when girls wouldn't text me back.  Now that I'm focused on my job and networking I put little to zero effort in meeting girls...and as a result they're the ones checkin up on me every night lmao
Agent :",joyful,joyful,angry,"REASONING: The speaker explicitly says they “used to be mad” when girls didn’t text back. Temporal anchoring requires focusing on the emotion felt during that past situation, not the later contrast of being happy. That past reaction involves irritation, frustration, and blame toward the girls → anger.
VAD_Estimate: [V: -0.51, A: +0.59, D: +0.25]
EMOTION: angry",[-0.51  0.59  0.25],1.2786711852544421,True,False
"I watched the new Smash Bros video and they're coming out with some of my favorite characters. I can't believe this is happening, I've been wanting these characters for years. Now I gotta wait for the game to come out.",joyful,"Customer :That's pretty cool. I've never played it before, What genre is it?
Agent :",joyful,joyful,surprised,"REASONING: The event is clearly positive and long-awaited, but the speaker’s dominant reaction is “I can’t believe this is happening,” indicating pleasant shock and high-arousal disbelief rather than sustained joy. Valence is positive, arousal is high, and control is lower due to the unexpectedness.

VAD_Estimate: [V: +0.45, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.45  0.7  -0.1 ],0.5890670590009256,True,False
I entered a contest to win a free vacation last month. Much to my shock I won it! So I will be going to Puerto Rico for free at the end of the month!,joyful,"Customer :Congratulations. Are you going by yourself? 
Agent :",joyful,joyful,surprised,"REASONING: The explicit word “shock” signals surprise; the event is positive but the dominant reaction is disbelief and high arousal rather than sustained joy. Valence is mildly positive, arousal is high, and control is somewhat lowered by the unexpectedness.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.6168468205316454,True,False
I'm working on being happier on a day to day basis.,joyful,"Customer :I'm sorry you're having trouble :(  Is there anyone you can talk to about it?
Agent :",joyful,joyful,sad,"REASONING: “Happier” is a goal being worked toward, not a current emotional state; the statement implies dissatisfaction or low mood that motivates the effort, giving low valence, low arousal, and low control.
VAD_Estimate: [V: -0.45, A: -0.20, D: -0.25]
EMOTION: sad",[-0.45 -0.2  -0.25],1.512117720285031,True,False
"I suffered from such terrible acne when I was younger that thankfully, I rarely ever have when I started college.",joyful,"Customer :Well, I have some scars but at least I don't have acne anymore.
Agent :",joyful,joyful,sad,"REASONING: The speaker is describing a past experience of suffering from severe acne, which was unpleasant and disheartening. The word “thankfully” reflects a later relief about improvement, but the emotion during the described suffering itself is negative, low-energy, and disempowered.

VAD_Estimate: [V: -0.60, A: -0.10, D: -0.35]
EMOTION: sad",[-0.6  -0.1  -0.35],1.6358484037342822,True,False
I cant believe my daughter performed so well in the recital. She practiced so hard for it,joyful,"Customer :I cant believe my daughter performed so well in the recital.
Agent :",joyful,joyful,surprised,"REASONING: The event is clearly positive, but the speaker’s dominant reaction is disbelief (“I can’t believe”) rather than an explicit happiness word, creating high arousal with mildly positive valence and reduced control.
VAD_Estimate: [V: +0.50, A: +0.65, D: -0.10]
EMOTION: surprised",[ 0.5   0.65 -0.1 ],0.5468089245796927,True,False
I was going to visit my grandmother today!,joyful,"Customer :I am so happy for you!
Agent :",joyful,joyful,sad,"REASONING: The speaker’s plan to visit their grandmother was thwarted, creating disappointment and longing rather than anger or fear; there is no clear agent to blame, so the emotion is passive and low-energy sadness.
VAD_Estimate: [V: -0.55, A: -0.20, D: -0.35]
EMOTION: sad",[-0.55 -0.2  -0.35],1.6335544068074377,True,False
"I watched the new Smash Bros video and they're coming out with some of my favorite characters. I can't believe this is happening, I've been wanting these characters for years. Now I gotta wait for the game to come out.",joyful,"Customer :Yup! The first one came out when I was in like middle school. So it's crazy finally getting a character you wanted in the game over 10 years later.
Agent :",joyful,joyful,surprised,"REASONING: The situation is positive because favorite characters are announced, but the dominant reaction is disbelief and high arousal from unexpected good news; the speaker’s sense of control is low because they are overwhelmed by surprise.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.6168468205316454,True,False
"I suffered from such terrible acne when I was younger that thankfully, I rarely ever have when I started college.",joyful,"Customer :That's really bad, but really good that your faced didn't turn out scarred for life. 
Agent :",joyful,joyful,sad,"REASONING: The speaker describes having suffered from severe acne in the past, indicating ongoing distress and low mood during that time. The situation involves negative valence, low arousal, and a sense of helplessness or vulnerability, which aligns with sadness.

VAD_Estimate: [V: -0.62, A: -0.25, D: -0.35]
EMOTION: sad",[-0.62 -0.25 -0.35],1.710935416665398,True,False
"I watched the new Smash Bros video and they're coming out with some of my favorite characters. I can't believe this is happening, I've been wanting these characters for years. Now I gotta wait for the game to come out.",joyful,"Customer :That's great. You must be excited.    Have you played all the smash bros games?
Agent :",joyful,joyful,surprised,"REASONING: The announcement is positive and long-awaited, but the speaker emphasizes disbelief (“can’t believe this is happening”) rather than explicitly saying happy or excited, so surprise is the dominant reaction with positive valence and high arousal.
VAD_Estimate: [V: +0.45, A: +0.65, D: -0.10]
EMOTION: surprised",[ 0.45  0.65 -0.1 ],0.5722761571129799,True,False
"I watched the new Smash Bros video and they're coming out with some of my favorite characters. I can't believe this is happening, I've been wanting these characters for years. Now I gotta wait for the game to come out.",joyful,"Customer :That sounds fun I might have to check it out.  It sounds pretty nostalgic.
Agent :",joyful,joyful,surprised,"REASONING: The event is highly positive because favorite characters are announced, but the speaker explicitly says ""I can't believe this is happening,"" emphasizing disbelief and excitement rather than sustained calm joy. The valence is positive, arousal is high due to the exciting announcement, and dominance is slightly lowered because the experience feels overwhelming/unbelievable.
VAD_Estimate: [V: +0.40, A: +0.70, D: -0.10]
EMOTION: surprised",[ 0.4  0.7 -0.1],0.6168468205316454,True,False
I cant believe my daughter performed so well in the recital. She practiced so hard for it,joyful,"Customer :Congratulations! You must be very proud of her. What kind of recital was it?
Agent :",joyful,joyful,surprised,"REASONING: The phrase “I can’t believe” signals unexpectedness and surprise, even though the event is positive. The high arousal comes from the startling realization of her success, while control feels low because the reaction is disbelief rather than a sustained, assertive emotion like joy.
VAD_Estimate: [V: +0.35, A: +0.70, D: -0.15]
EMOTION: surprised",[ 0.35  0.7  -0.15],0.6830080526611674,True,False
The start of school is soon!,joyful,"Customer :The start of school is soon, I'm ready to get back to work!
Agent :",joyful,joyful,afraid,"REASONING: The statement conveys an impending, unavoidable event with high arousal via the exclamation point, but includes no positive emotion words to indicate joy or excitement. The start of school is a common source of anxiety, suggesting dread and low control over the approaching situation.
VAD_Estimate: [V: -0.50, A: +0.55, D: -0.35]
EMOTION: afraid",[-0.5   0.55 -0.35],1.4430869689661812,True,False
I went to the Grand Canyon for the first time during winter. It was breathtaking.,joyful,"Customer :I assumed people did it all the time. I guess it depends on how you get down there. I think there are easier paths.
Agent :",joyful,joyful,surprised,"REASONING: The Grand Canyon is breathtaking and awe-inspiring, which is a positive but high-arousal reaction involving unexpected grandeur and a sense of being overwhelmed, not sustained happy excitement.

VAD_Estimate: [V: +0.45, A: +0.65, D: -0.10]
EMOTION: surprised",[ 0.45  0.65 -0.1 ],0.5722761571129799,True,False
