Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
Riding coasters this weekend,afraid,"Customer :Oh! I thought it was something bad, I hate roller coasters too!
Agent :",joyful,joyful,afraid,"REASONING: The phrase mentions an inherently thrilling but anxiety-inducing activity with no explicit positive emotion word like “excited” or “love,” so the dominant feeling is anticipatory dread. This suggests negative valence, high arousal, and low perceived control.

VAD_Estimate: [V: -0.40, A: +0.60, D: -0.35]

EMOTION: afraid",[-0.4   0.6  -0.35],0.25298221281347033,False,True
My apartment is getting infested with bugs. I'm not so sure we'll be able to get rid of them entirely...,afraid,"Customer :My apartment is getting infested with bugs. I'm not so sure we'll be able to get rid of them entirely..
Agent :",disgusted,disgusted,afraid,"REASONING: The bug infestation is an unpleasant environmental problem, with worry and helplessness about whether it can be resolved. This creates negative valence, moderate arousal from anxiety, and low dominance due to perceived lack of control.
VAD_Estimate: [V: -0.55, A: +0.45, D: -0.45]
EMOTION: afraid",[-0.55  0.45 -0.45],0.17606816861659005,False,True
Going coaster riding this weekend :/,afraid,"Customer :Yeah!  Maybe if I try one I'll like it.
Agent :",sad,sad,afraid,"REASONING: The speaker is anticipating a roller coaster trip with a “:/” expression, indicating dread or anxiety rather than excitement. This creates negative valence, high arousal, and low perceived control over the situation.
VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]
EMOTION: afraid",[-0.64  0.6  -0.43],0.0,False,True
I think my boyfriend is cheating on me,afraid,"Customer :I think my boyfriend is seeing someone else
Agent :",sad,sad,afraid,"REASONING: The situation involves suspicion and uncertainty about betrayal, producing anxious agitation and vulnerability rather than assertive blame. Valence is negative, arousal is high due to worry, and dominance is low because the outcome feels out of the speaker’s control.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.65  0.55 -0.4 ],0.05916079783099609,False,True
Roller coaster riding next week,afraid,"Customer :Next week is going to be freaky!
Agent :",joyful,joyful,afraid,"REASONING: The situation mentions an upcoming roller coaster ride but includes no positive words like “excited” or “love,” so it reflects anxiety/dread about an intimidating activity. This yields negative valence, high arousal, and low dominance/control.
VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]
EMOTION: afraid",[-0.64  0.6  -0.43],0.0,False,True
I kept hearing odd sounds all night... it turned out to be a racoon in the attic,afraid,"Customer :I kept hearing odd sounds all night... it turned out to be a racoon in the attic
Agent :",surprised,surprised,afraid,"REASONING: Persistent, unexplained odd sounds at night create an ambiguous and slightly threatening situation; with no clear person to blame and little control over the cause, negative valence and heightened vigilance point toward fear.
VAD_Estimate: [V: -0.50, A: +0.55, D: -0.35]
EMOTION: afraid",[-0.5   0.55 -0.35],0.16881943016134132,False,True
"One night, I was just done reading some really scary stories and my door suddenly opened on its own. Upon closer inspection it was my cat opening it since it wasn't completely closed.",afraid,"Customer :One night I just got done reading some really scary stories and what made it worse is that my door opened seemingly on its own not long after!
Agent :",surprised,surprised,afraid,"REASONING: The door suddenly opening on its own after reading scary stories creates an immediate ambiguous threat, triggering high arousal and a sense of vulnerability before the harmless cause is discovered. This is best captured by fear rather than anger or sadness.
VAD_Estimate: [V: -0.65, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.65  0.65 -0.45],0.05477225575051666,False,True
abilities what they can cause,afraid,"Customer :my own abilities, i am so smart, i am scared of what i may become 
Agent :",surprised,surprised,afraid,"REASONING: The fragment suggests vague unease about potential consequences rather than a clear, direct threat; this creates mildly negative valence, heightened arousal, and low perceived control. It aligns best with fear.
VAD_Estimate: [V: -0.35, A: 0.45, D: -0.40]
EMOTION: afraid",[-0.35  0.45 -0.4 ],0.32787192621510003,False,True
I lost my wallet while out shopping. It took hours to find it.,afraid,"Customer :I bet it was! Did you end up finding it or did you have to cancel all of your cards?
Agent :",joyful,joyful,afraid,"REASONING: Losing a wallet creates uncertainty and potential loss, with anxious searching rather than clear blame or anger. This produces negative valence, high arousal, and low control/vulnerability.
VAD_Estimate: [V: -0.55, A: +0.55, D: -0.35]
EMOTION: afraid",[-0.55  0.55 -0.35],0.13038404810405294,False,True
"I finally got over my fear of heights! But before that, I had never been so scared in my life. I went sky-diving.",afraid,"Customer :I would be so scared to sky dive! How nervous were you before the jump?
Agent :",joyful,joyful,afraid,"REASONING: The speaker explicitly says they had never been so scared, and the event was skydiving while still afraid of heights. Temporal anchoring points to the fear felt during the jump, not the later relief. This matches high negative valence, high arousal, and low control.
VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]
EMOTION: afraid",[-0.64  0.6  -0.43],0.0,False,True
abilities what they can cause,afraid,"Customer :i am so scared... what if ...
Agent :",surprised,surprised,afraid,"REASONING: The fragment implies concern about what one's abilities might cause, suggesting potential negative outcomes and a sense of helplessness over those consequences. This yields negative valence, moderate-to-high arousal, and low dominance/control.
VAD_Estimate: [V: -0.60, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.6   0.55 -0.45],0.06708203932499367,False,True
I think my boyfriend is cheating on me,afraid,"Customer :I'm not sure what that means, but you should talk to him about it!
Agent :",sad,sad,afraid,"REASONING: The situation is negative and threatening to the relationship, with worry and insecurity rather than clear blame or confrontational energy. Arousal is elevated from anxious rumination, and dominance is low because the speaker feels uncertain and vulnerable.
VAD_Estimate: [V: -0.60, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.6   0.55 -0.4 ],0.07071067811865471,False,True
Our home was broken in to 2 months after we purchased it.,afraid,"Customer :Yes I have actually. It was scary.
Agent :",angry,angry,afraid,"REASONING: A home break-in is a negative, intrusive violation that triggers high arousal and a strong loss of safety and control. With no specific offender being confronted and the event carrying an implicit threat to personal security, the dominant emotion is fear rather than anger.

VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.7   0.6  -0.45],0.06324555320336754,False,True
I woke up the other day to REALLY loud knocking at my apartment door. I don't know who it was because I didn't answer the door.,afraid,"Customer :Wow that sounds scary and horrible. What was it?
Agent :",surprised,surprised,afraid,"REASONING: The loud knocking is sudden and high-arousal, with an unknown person causing ambiguity and a sense of vulnerability; the speaker avoids engaging by not answering, indicating apprehension rather than anger or joy.
VAD_Estimate: [V: -0.55, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.55  0.65 -0.45],0.10488088481701516,False,True
i went out with a couple friends to a local bar and we were having a great time. then my friend said he was going to step out and do some drugs and i knew my friend for years and i told him no just stay and party with us but he declined and i started yelling at him and he punched me. i felt like he chose the drugs over our friendship,angry,"Customer :I think you have a right to be mad over that. 
Agent :",sad,sad,angry,"REASONING: The speaker’s friend is a specific cause of harm, and the speaker reacts with active confrontation and yelling, indicating high-arousal anger rather than passive sadness or fear. Physical punch adds frustration/blame, but the dominant response is irritation and betrayal directed at the friend.
VAD_Estimate: [V: -0.55, A: +0.65, D: +0.20]
EMOTION: angry",[-0.55  0.65  0.2 ],0.08774964387392127,False,True
I lost my car keys at a bar last night.,angry,"Customer :Yeah, it was super exciting.... and I wasn't calling my mom (she has an extra key) to come unlock my house at 3am either. so I 'slept' on back porch.
Agent :",sad,sad,angry,"REASONING: Losing car keys is an irritating, inconvenient setback, producing clear negative valence and active frustration/agitation rather than fear, sadness, or disgust. The reaction is best captured by annoyance/anger, with moderately high arousal and a sense of frustrated control.
VAD_Estimate: [V: -0.50, A: +0.55, D: +0.10]
EMOTION: angry",[-0.5   0.55  0.1 ],0.15556349186104043,False,True
I was waiting for a package and I watched the mailman drive by my house without delivering it.,angry,"Customer :I ordered a package and had to stay home to sign for it and the mailman drove past my house and didn't deliver it.
Agent :",sad,sad,angry,"REASONING: The situation is negative because the expected package did not arrive, and the speaker feels active irritation/frustration toward the mailman rather than sadness or fear. This aligns with moderate-high arousal and assertive annoyance.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],0.056568542494923775,False,True
I once caught my father kissing someone other than my mom!,angry,"Customer :I think they were just kissing though, not so bad!
Agent :",disgusted,disgusted,angry,"REASONING: The event is a clear betrayal with a specific person to blame, triggering high-arousal irritation and anger rather than fear, sadness, or simple surprise. Negative valence, high arousal, and assertive/blaming control align with anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.041231056256176644,False,True
My pizza got delivered and it's cold.  That makes me so upset.,angry,"Customer :I am.  It makes me so upset!
Agent :",sad,sad,angry,"REASONING: The cold pizza is a negative, irritation-provoking event with active frustration and blame toward the delivery, indicating moderate-high arousal and assertive control. The explicit word ""upset"" aligns with anger rather than sadness or fear.  
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]  
EMOTION: angry",[-0.55  0.55  0.25],0.056568542494923775,False,True
A few weeks ago my 3 year old broke my favorite eyeshadows.,angry,"Customer :Ugh so a few weeks ago my 3 year old broke my favorite eyeshadows.
Agent :",sad,sad,angry,"REASONING: The child is the clear cause of the damage, triggering frustration and irritation rather than fear or sadness; negative valence, moderately high arousal, and a sense of assertive annoyance.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.041231056256176644,False,True
All my neighbors constantly want to get together to gossip and talk bad about the people who live across the street. I'm sick of it!,angry,"Customer :It's awful! How are people okay with being so cruel?
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is expressing active frustration and irritation about a repeated social annoyance, not fear, sadness, or physical revulsion. This is high-displeasure, moderately high-arousal irritation with assertive annoyance → anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
My father promised to buy me a car when I graduate from university. He never did.,angry,"Customer :I was very angry and disappointed. I was dream to have a care.
Agent :",sad,sad,angry,"REASONING: The father is a specific person who broke a clear promise, causing frustration and blame rather than passive grief or fear. This is a negative event with moderate-to-high arousal and assertive control toward the responsible party.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],0.056568542494923775,False,True
I lost my car keys at a bar last night.,angry,"Customer :Oh man! Are they car keys as well?
Agent :",sad,sad,angry,"REASONING: Losing car keys is a negative, frustrating event that triggers active irritation and self-blame rather than passive sadness or fear. The arousal is moderate-to-high, with a somewhat controlled, assertive frustration response.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.10]
EMOTION: angry",[-0.55  0.5   0.1 ],0.1794435844492636,False,True
I didn't like when I found out my mom threw away my old Nintendo.,angry,"Customer :Did you dig it out of the trash?
Agent :",sad,sad,angry,"REASONING: The speaker expresses clear displeasure and irritation at a specific person (mom) for causing the loss, which is active frustration rather than helpless sadness. This gives negative valence, moderately high arousal, and assertive blame-oriented control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
Asked a relative to care for our pet while we were gone and the dog ended up missing.,angry,"Customer :Asked a relative to care for our pet while we were gone and the dog ended up missing.
Agent :",sad,sad,angry,"REASONING: The speaker trusted a specific relative, and that person’s failure caused a highly distressing outcome. The primary reaction is frustration and blame toward the relative, not helpless fear or passive grief.
VAD_Estimate: [V: -0.65, A: +0.60, D: +0.25]
EMOTION: angry",[-0.65  0.6   0.25],0.14035668847618202,False,True
"One of our friends got a call from the school that her 11 year old wasn't at school, and it turned out to be a mistake. Glad, but upset at the false alarm.",angry,"Customer :Yeah, it really scared us for a little bit.
Agent :",joyful,joyful,angry,"REASONING: Although there is relief/gladness that the child is safe, the phrase “upset at the false alarm” foregrounds active irritation with a specific source, pointing to anger rather than joy or fear. This yields negative valence, high arousal, and assertive blame/control.

VAD_Estimate: [V: -0.50, A: +0.58, D: +0.25]
EMOTION: angry",[-0.5   0.58  0.25],0.014142135623730963,False,True
I spilled soda on my laptop.,angry,"Customer :I spilled soda on my laptop.
Agent :",sad,sad,angry,"REASONING: Spilling soda on a laptop is a negative, unexpected event that triggers immediate frustration and irritation, with moderate-to-high arousal and a sense of blame toward the accident or oneself, not fear or disgust.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
"One of our friends got a call from the school that her 11 year old wasn't at school, and it turned out to be a mistake. Glad, but upset at the false alarm.",angry,"Customer :Yea that wouldn't of turn out great.
Agent :",joyful,joyful,angry,"REASONING: The explicit phrase “upset at the false alarm” signals irritation and blame toward a specific external cause (the school’s mistake), making anger the salient emotion; the “glad” is secondary relief that the child is safe. Negative valence, moderately high arousal, and assertive frustration align with anger.  
VAD_Estimate: [V: -0.45, A: +0.55, D: +0.20]  
EMOTION: angry",[-0.45  0.55  0.2 ],0.08774964387392117,False,True
I can't believe my friend got back with her ex. She knows he is no good.,angry,"Customer :I don't know. She knows he is no good. He will just hurt her again because she allows it. Its sad.
Agent :",disgusted,disgusted,angry,"REASONING: The speaker is frustrated and critical about their friend’s choice, blaming her for returning to a bad relationship. This is active irritation with assertive judgment rather than helplessness or sadness.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.25]
EMOTION: angry",[-0.55  0.6   0.25],0.041231056256176644,False,True
I can't believe my friend got back with her ex. She knows he is no good.,angry,"Customer :Why would she do that
Agent :",surprised,surprised,angry,"REASONING: The speaker expresses frustration and disapproval about the friend’s poor decision, with clear judgment and irritation rather than fear, sadness, or revulsion. Negative valence, moderately high arousal, and assertive blame → anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.30]
EMOTION: angry",[-0.55  0.6   0.3 ],0.06480740698407862,False,True
it upset me when i couldnt leave work on time,angry,"Customer :Aww, did you miss your plans?
Agent :",sad,sad,angry,"REASONING: The speaker is frustrated and irritated by being forced to stay at work, which is active annoyance at an external constraint rather than sadness or fear. This yields negative valence, elevated arousal, and a moderate/assertive sense of frustration.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
My cat attacked me over food!,angry,"Customer :You know, I love cats but do you think it needs a mental evaluation or was it upset you were gone so long?
Agent :",afraid,afraid,angry,"REASONING: The cat’s aggression is a clear, specific cause of irritation and frustration, not a life-threatening or ambiguous threat, so the reaction is angry rather than afraid. Negative valence, moderately high arousal, and a sense of assertive annoyance fit anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
I decided to grill a steak tonight for dinner.  I got distracted and it got burned.,angry,"Customer :That sounds really great and delicious! 
Agent :",sad,sad,angry,"REASONING: The burned steak is a frustrating mistake caused by distraction, producing clear irritation and active annoyance rather than sadness or fear. Valence is negative, arousal is moderately high from frustration, and dominance is slightly assertive because the reaction is irritation, not helplessness.

VAD_Estimate: [V: -0.45, A: +0.50, D: +0.20]
EMOTION: angry",[-0.45  0.5   0.2 ],0.11916375287812983,False,True
i got the wrong item,angry,"Customer :i ordered a limited editon tshirt from my favorite band and they sent the wrong size
Agent :",sad,sad,angry,"REASONING: Receiving the wrong item is frustrating and caused by an external agent, leading to irritation rather than sadness or fear. The reaction is negatively valenced, moderately high in arousal, and somewhat assertive because there is blame toward the sender.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I dropped my laptop and broke it.,angry,"Customer :Yikes, how much will it cost to replace?
Agent :",sad,sad,angry,"REASONING: Breaking a laptop after dropping it is a negative, frustrating mishap; the reaction is irritation and self-directed anger rather than helplessness or sadness, with moderately high arousal and a sense of responsibility/control.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
Some left their garbage outside of the dumpster in my apartment complex. Now at night there are a bunch of raccoons outside.,angry,"Customer :You should tell someone.
Agent :",disgusted,disgusted,angry,"REASONING: The situation is unpleasant and caused by someone’s negligence, leading to frustration and irritation about the raccoon nuisance rather than fear or revulsion. This fits anger with negative valence, moderately high arousal, and assertive irritation.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I'm pretty upset I got a flat on the way to work today.  I was late and I'm down 200 dollars.,angry,"Customer :oh no! that is horrible and those things always seem to happen when on your way to work or somewhere important
Agent :",sad,sad,angry,"REASONING: The situation is clearly negative due to an inconvenient and costly setback, provoking irritation and frustration rather than sadness or fear. The tone is actively complaining about being late and losing money, indicating moderate-to-high arousal and a closer match to anger than to low-energy sadness.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.10]
EMOTION: angry",[-0.55  0.5   0.1 ],0.1794435844492636,False,True
I lost my car keys at a bar last night.,angry,"Customer :Yep.  and it gets worse.   Apparently sometimes people will steal keys,  then come back and steal your car after you leave, according to the bar tenders.  So I got my truck towed home.  And... no house keys.. 
Agent :",sad,sad,angry,"REASONING: Losing car keys is a negative, frustrating event that triggers irritation and active problem-solving rather than helplessness or sadness. Valence is moderately negative, arousal is moderately high, and dominance is near neutral to slightly assertive.
VAD_Estimate: [V: -0.50, A: +0.50, D: +0.15]
EMOTION: angry",[-0.5   0.5   0.15],0.1349073756323204,False,True
I took my daughter shopping for school clothes and she didn't like anything in any store. We bought nothing,angry,"Customer :Did they grow out of last years?
Agent :",sad,sad,angry,"REASONING: There is no explicit emotion word, but the repeated failed shopping trip creates irritation and frustration rather than sadness or fear. The energy is actively negative and blame-oriented, so anger fits best.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.25]
EMOTION: angry",[-0.55  0.55  0.25],0.056568542494923775,False,True
My flight was cancelled,angry,"Customer :U can't imagine! 
Agent :",sad,sad,angry,"REASONING: The flight cancellation is an unpleasant, frustrating disruption with a clear external cause (the airline), prompting active irritation rather than passive sadness or uncontrollable fear.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I can't believe my landlord has fixed my stove yet,angry,"Customer :That's so frustrating. Ask for a break on the rent next month!
Agent :",surprised,surprised,angry,"REASONING: The speaker is frustrated and irritated because the landlord has not completed a necessary repair, with a clear responsible party to blame. This is active annoyance rather than helpless fear or passive sadness, so it aligns with anger.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I decided to grill a steak tonight for dinner.  I got distracted and it got burned.,angry,"Customer :I decided to treat myself tonight and make grill a huge steak for myself tonight.
Agent :",sad,sad,angry,"REASONING: Burning the steak is a negative, frustrating outcome caused by one's own distraction, leading to irritation and active annoyance rather than passive sorrow or fear. Valence is negative, arousal is moderate, and control is slightly assertive because the person can blame the mistake on themselves.
VAD_Estimate: [V: -0.55, A: +0.45, D: +0.15]
EMOTION: angry",[-0.55  0.45  0.15],0.17663521732655693,False,True
I can't beleve I only got half of the maximum for my raise?,angry,"Customer :Well I only received half of the maximum. m not too happy
Agent :",surprised,surprised,angry,"REASONING: Receiving only half of the maximum raise is disappointing and frustrating, with active irritation and blame toward the employer. This is high-arousal displeasure with assertive complaint rather than helplessness or sadness.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
I forgot my lunch and my wallet at home this morning.,angry,"Customer :Ah, there you go. The world isn't completely heartless. Yeah, I think the trick is to always keep that stuff with your car keys, because then you'll never forget it.
Agent :",sad,sad,angry,"REASONING: Forgetting lunch and wallet is an unpleasant, frustrating inconvenience. It involves irritation and active self-directed annoyance rather than sadness, fear, or disgust, so it aligns most closely with anger.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.1104536101718726,False,True
I am so upset because I lost my favorite shoe. I am late for the gym now!,angry,"Customer :I lost my favorite shoe today!
Agent :",sad,sad,angry,"REASONING: The speaker expresses active frustration and irritation about losing their shoe and being late, which reflects high displeasure and high arousal with a sense of assertive annoyance rather than helplessness or sadness.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
I've been upset at how hard I have to work for a living.,angry,"Customer :I think I have to work too hard for what I'm paid.
Agent :",sad,sad,angry,"REASONING: The speaker expresses active frustration and irritation about a demanding situation, which indicates negative valence, moderate-to-high arousal, and a sense of assertive frustration rather than helpless sadness.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I just got cable installed and I can never find anything good on television. What a waste,angry,"Customer :it's not. I still can't find anything on tv
Agent :",sad,sad,angry,"REASONING: The situation expresses frustration and irritation about poor television options, which is active complaining rather than passive sadness. Valence is negative, arousal is moderate-high, and dominance is slightly assertive due to irritation.
VAD_Estimate: [V: -0.50, A: +0.55, D: +0.20]
EMOTION: angry",[-0.5   0.55  0.2 ],0.06480740698407855,False,True
I broke my coffee maker and now i can't make coffee,angry,"Customer :yes i think i will stop by wawa, i just love to make my own coffee
Agent :",sad,sad,angry,"REASONING: The broken coffee maker is a frustrating, everyday inconvenience, producing irritation and active complaint rather than sadness, fear, or disgust. The negative event has moderate-high arousal and an assertive frustration tone.
VAD_Estimate: [V: -0.50, A: +0.55, D: +0.20]
EMOTION: angry",[-0.5   0.55  0.2 ],0.06480740698407855,False,True
My car broke down,angry,"Customer :What happened to it
Agent :",sad,sad,angry,"REASONING: The car breaking down is a negative, frustrating inconvenience that triggers irritation and active problem-solving, not passive grief or fear. Valence is negative, arousal is moderately high, and dominance is slightly assertive due to frustration.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.15]
EMOTION: angry",[-0.55  0.55  0.15],0.11489125293076058,False,True
"My mom said I had to get rid of our family dog because she was allergic. I cried for a week it was unbearable, I resented her.",angry,"Customer :Oh no! I know it stinks but maybe one day you can forgive her- I hope...
Agent :",sad,sad,angry,"REASONING: The speaker explicitly says “I resented her,” which is an anger-family emotion directed at a specific person (mom). Although there is also grief from losing the dog, the explicit blame/resentment anchors the emotion as anger, with negative valence, moderately high arousal, and assertive control.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.1104536101718726,False,True
i got the wrong item,angry,"Customer :yes but i dont know if i should. they said they are out of my size. 
Agent :",sad,sad,angry,"REASONING: Receiving the wrong item is a negative, mildly irritating event, causing frustration and annoyance rather than sadness or fear. It has moderate-high arousal and some assertive frustration (blame toward the error), aligning with anger.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.1104536101718726,False,True
Why do people get so mad at each other for no reason?,angry,"Customer :Why do people get so mad at each other for no reason?
Agent :",sad,sad,angry,"REASONING: The speaker is expressing frustration and irritation toward people who fight pointlessly, which reflects negative valence, moderately high arousal, and an assertive critical stance.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.20]
EMOTION: angry",[-0.55  0.5   0.2 ],0.1104536101718726,False,True
Somebody called me fat the other day,angry,"Customer :i was so furious! I'm not even that fat! that was so mean
Agent :",sad,sad,angry,"REASONING: This is an interpersonal insult, causing negative feelings and irritation with a specific person to blame. The response involves moderately high arousal and a somewhat assertive, defensive stance rather than helplessness or dejection.

VAD_Estimate: [V: -0.60, A: +0.55, D: +0.20]
EMOTION: angry",[-0.6   0.55  0.2 ],0.11045361017187255,False,True
My neice and daughter left such a mess in the play room today. I couldn't even look at them,angry,"Customer :5 and my daughter is 4. They destroyed the playroom
Agent :",disgusted,disgusted,angry,"REASONING: The situation is clearly negative and directed at specific people who caused the mess, producing irritation and frustration rather than helplessness or revulsion. This fits anger: high displeasure, high arousal, and assertive blame.
VAD_Estimate: [V: -0.65, A: +0.60, D: +0.25]
EMOTION: angry",[-0.65  0.6   0.25],0.14035668847618202,False,True
I was really upset when I found out that the Dallas Cowboys were going to let go of Dez Bryant. I think he's a really good wide receiver if only he wouldn't run his mouth.,angry,"Customer :Yeah, I remember as a boy watching those guys. They creamed Buffalo in the Super Bowl!
Agent :",sad,sad,angry,"REASONING: The speaker is actively frustrated and complaining about a specific decision and the player’s behavior, not passively grieving. This points to negative valence, elevated arousal, and a somewhat assertive, blaming stance.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I just got cable installed and I can never find anything good on television. What a waste,angry,"Customer :I hate when that happens... so many channels, nothing to watch
Agent :",sad,sad,angry,"REASONING: The speaker is actively complaining and frustrated about wasting money on cable with nothing good to watch, indicating irritation rather than passive sadness. Negative valence with moderate arousal and mild assertiveness points to anger.
VAD_Estimate: [V: -0.55, A: +0.45, D: +0.10]
EMOTION: angry",[-0.55  0.45  0.1 ],0.2090454496036687,False,True
"Last, my car glass was broken,",angry,"Customer :Last week, my car glass was broken by someone
Agent :",sad,sad,angry,"REASONING: The broken car glass is a negative, frustrating property violation that likely triggers irritation and blame rather than sadness or fear. This is high-arousal displeasure with assertive frustration, matching anger.
VAD_Estimate: [V: -0.55, A: +0.60, D: +0.20]
EMOTION: angry",[-0.55  0.6   0.2 ],0.06480740698407862,False,True
I forgot my lunch and my wallet at home this morning.,angry,"Customer :Dang, heartbreaking. If I were your co-worker and you told me that, I'd lend you at least a couple bucks for the vending machines or something. Hopefully you can go home and have a nice dinner.
Agent :",sad,sad,angry,"REASONING: Forgetting lunch and wallet is a self-caused inconvenience that triggers active frustration/irritation rather than fear, disgust, sadness, or surprise. The negative valence is moderate, arousal is moderately high from annoyance, and there is some sense of control/blame, fitting an anger-like state.
VAD_Estimate: [V: -0.55, A: +0.50, D: +0.15]
EMOTION: angry",[-0.55  0.5   0.15],0.140356688476182,False,True
i was upset when i was told i couldnt go home on time,angry,"Customer :because there was still too much work left to do
Agent :",sad,sad,angry,"REASONING: Being told you cannot go home on time is a frustrating external restriction, causing active irritation and blame rather than helplessness or sadness. This maps to high negative valence, moderate-high arousal, and assertive annoyance.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
My boss fired me for no reason.,angry,"Customer :I am sorry that happened, you will find another job
Agent :",sad,sad,angry,"REASONING: A specific person (the boss) caused an unjust, negative event, producing active frustration and irritation rather than helplessness or sadness. This fits high displeasure, high arousal, and assertive blame.
VAD_Estimate: [V: -0.60, A: +0.60, D: +0.25]
EMOTION: angry",[-0.6   0.6   0.25],0.09055385138137413,False,True
I once found out that my mother threw away my drawing.,angry,"Customer :You said that already, how long did it take you to draw this picture?
Agent :",sad,sad,angry,"REASONING: The speaker identifies their mother as the cause of destroying something valuable, which creates clear irritation and blame rather than helplessness or grief. This is an active, negative reaction with moderate-to-high arousal and a sense of confrontation.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.20]
EMOTION: angry",[-0.55  0.55  0.2 ],0.07549834435270747,False,True
I stubbed my toe on the side of my bed this morning. It's still hurting.,angry,"Customer :i hate when that happens! I stub my toes all the time i'm surprised i didn't break none of them yet
Agent :",sad,sad,angry,"REASONING: Stubbing a toe causes immediate physical pain and lingering frustration, with no real threat or fear. The reaction is irritation at an inanimate object and discomfort, giving negative valence, high arousal from pain, and moderate assertive irritation rather than helplessness.
VAD_Estimate: [V: -0.55, A: +0.55, D: +0.15]
EMOTION: angry",[-0.55  0.55  0.15],0.11489125293076058,False,True
