Situation,emotion,empathetic_dialogues,baseline_prediction,baseline_raw_output,theory_prediction,theory_raw_output,theory_estimated_vec,theory_true_vad_error,baseline_correct,theory_correct
I lost my wallet at work today.  I am so upset I did that.,angry,"Customer :I lost my wallet at work today.
Agent :",sad,sad,sad,"REASONING: Losing a wallet is an unpleasant, self-caused loss, and the speaker expresses regret and self-blame rather than outward anger or fear. The affect is dejected and low-control, fitting sadness more than anger.
VAD_Estimate: [V: -0.55, A: -0.30, D: -0.40]
EMOTION: sad",[-0.55 -0.3  -0.4 ],1.1028145809699834,False,False
I ordered pizza today and they forgot to put pepperoni on it.  I am so disappointed about it.,angry,"Customer :Did you call the manager and complain?
Agent :",sad,sad,sad,"REASONING: The speaker explicitly says ""disappointed,"" which signals sadness from unmet expectations. This is low-energy dejection with a sense of powerlessness, not active irritation or fear.

VAD_Estimate: [V: -0.55, A: -0.25, D: -0.35]
EMOTION: sad",[-0.55 -0.25 -0.35],1.0330537256115966,False,False
All the rain storms that have been blowing through lately has saturated my garden which I've been working on all summer. This is a big month for pulling veggies so I'm at a a loss.,angry,"Customer :So it's been raining a lot lately after being relatively dry. I wanted it at first but now its destroying my garden.
Agent :",sad,sad,sad,"REASONING: The ruined garden represents a disappointing loss of hard work and anticipated harvest, with a tone of helpless resignation rather than active frustration or fear. This calls for negative valence, low arousal, and low dominance.
VAD_Estimate: [V: -0.65, A: -0.30, D: -0.35]
EMOTION: sad",[-0.65 -0.3  -0.35],1.082450922675019,False,False
I never thought my ex and I would break up for good. I think we are really done now.,angry,"Customer :I see, is that a good thing or bad thing for you?
Agent :",sad,sad,sad,"REASONING: The speaker is processing a permanent breakup with a sense of disbelief and resignation, not active anger or fear. This reflects low energy, sadness, and a passive sense of loss, aligning with low valence, low arousal, and low dominance.
VAD_Estimate: [V: -0.65, A: -0.30, D: -0.35]
EMOTION: sad",[-0.65 -0.3  -0.35],1.082450922675019,False,False
I ordered pizza today and they forgot to put pepperoni on it.  I am so disappointed about it.,angry,"Customer :No, I am just so disappointed about it.
Agent :",sad,sad,sad,"REASONING: The explicit emotion word ""disappointed"" signals sadness from an unmet expectation, with low energy and a passive sense of resignation rather than anger or fear.
VAD_Estimate: [V: -0.60, A: -0.20, D: -0.30]
EMOTION: sad",[-0.6 -0.2 -0.3],0.966798841538404,False,False
I crashed my dirtbike on a gravel road. Scratched my knee up real badly and had to go home for a ride with the police.,angry,"Customer :I did, had so many cuts on my leg. Mom had to bandage me up.
Agent :",sad,sad,afraid,"REASONING: The crash is a sudden, unpleasant, and uncontrollable event involving physical injury and vulnerability, with no clear agent to blame; this produces negative valence, elevated arousal, and low dominance.  
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.40]  
EMOTION: afraid",[-0.65  0.55 -0.4 ],0.6661080993352355,False,False
My oldest daughter had a hard time in school.  She struggled with friends that were not true friends.,angry,"Customer :Yes, they can.  But I blame the parents also, these kids bullied her to the point that I had to have her removed from that class - the principles wouldn't even do anything.
Agent :",sad,sad,sad,"REASONING: The situation describes a painful, disappointing experience involving social rejection and betrayal, with a tone of helpless reflection rather than active blame or confrontation. This aligns with low-to-moderate arousal and low dominance, indicating sadness.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]
EMOTION: sad",[-0.65 -0.25 -0.35],1.0417293314484333,False,False
My oldest daughter had a hard time in school.  She struggled with friends that were not true friends.,angry,"Customer :My oldest daughter had a hard time with other kids in school.
Agent :",sad,sad,sad,"REASONING: The situation describes a painful, disappointing experience with false friends, evoking concern and sorrow rather than active frustration. This is low-to-moderate energy, unpleasant, and reflects a sense of helplessness or resignation.  
VAD_Estimate: [V: -0.60, A: -0.30, D: -0.35]  
EMOTION: sad",[-0.6  -0.3  -0.35],1.0771258050942794,False,False
I am not happy that I will not be able to attend the Kentucky Derby this year.,angry,"Customer :oh really whys that?
Agent :",sad,sad,sad,"REASONING: The speaker expresses displeasure about losing the opportunity to attend a valued event, reflecting disappointment and resignation rather than excitement or anger. This is mildly negative in valence, low in arousal, and low in dominance due to the inability to change the situation.
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.30]
EMOTION: sad",[-0.55 -0.25 -0.3 ],1.0048382954485762,False,False
i got the wrong item,angry,"Customer :yes but i dont know if i should. they said they are out of my size. 
Agent :",sad,sad,sad,"REASONING: The situation is mildly negative but stated passively, with no explicit blame or energized frustration, suggesting disappointment or resignation rather than anger. This aligns with low arousal and low dominance.
VAD_Estimate: [V: -0.55, A: -0.30, D: -0.35]
EMOTION: sad",[-0.55 -0.3  -0.35],1.0741042779916667,False,False
I have been without water for two days.,angry,"Customer :I have been without water for two days and my water company still hasnt fixed the issue.
Agent :",afraid,afraid,afraid,"REASONING: Lack of water for two days is an escalating physical threat with no clear agent to blame, creating helplessness and survival dread rather than anger or passive sadness.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.72642962494656,False,False
I am not happy that I will not be able to attend the Kentucky Derby this year.,angry,"Customer :I have to work this year. I couldn't get the time off.
Agent :",sad,sad,sad,"REASONING: The speaker expresses displeasure and disappointment about missing the Kentucky Derby, with low energy and a sense of lost opportunity rather than anger or fear. This aligns with sadness.
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.30]
EMOTION: sad",[-0.55 -0.25 -0.3 ],1.0048382954485762,False,False
I lost my wallet at work today.  I am so upset I did that.,angry,"Customer :oh no! did you block your cards?
Agent :",sad,sad,sad,"REASONING: Losing a wallet is a negative event that triggers regret and self-blame rather than anger at someone else or fear. The tone is deflated and self-critical, with low energy and reduced sense of control, fitting sadness more than anger.
VAD_Estimate: [V: -0.55, A: -0.20, D: -0.35]
EMOTION: sad",[-0.55 -0.2  -0.35],0.9928242543370907,False,False
I had to work late yesterday.,angry,"Customer :You should quit. There's nothing worse than a workplace with employees who can't carry their own weight.
Agent :",sad,sad,sad,"REASONING: Working late due to obligation is unpleasant and implies a lack of control, with a tired/resigned energy rather than active frustration or fear. This best matches low-to-moderate displeasure, low arousal, and low dominance.
VAD_Estimate: [V: -0.45, A: -0.25, D: -0.35]
EMOTION: sad",[-0.45 -0.25 -0.35],1.034021276376845,False,False
I just got cable installed and I can never find anything good on television. What a waste,angry,"Customer :I hate when that happens... so many channels, nothing to watch
Agent :",sad,sad,sad,"REASONING: The situation expresses disappointment and resignation about a mundane outcome, with low energy and a sense of helplessness rather than active frustration or excitement. This aligns with sadness.
VAD_Estimate: [V: -0.55, A: -0.20, D: -0.30]
EMOTION: sad",[-0.55 -0.2  -0.3 ],0.963431367560762,False,False
someone almost killed me the other day,angry,"Customer :car almost hit me, was scary
Agent :",afraid,afraid,afraid,"REASONING: A life-threatening event at the hands of another person triggers intense alarm and vulnerability; the focus is on danger and survival, not on assertive confrontation or frustration. This maps to high negative valence, high arousal, and low dominance → afraid.
VAD_Estimate: [V: -0.70, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.7   0.65 -0.45],0.7278049189171505,False,False
I was going to see my favorite band. But the show was canceled!,angry,"Customer :What's that? Hope it wasn't too bad!
Agent :",sad,sad,sad,"REASONING: The cancellation of a highly anticipated event causes disappointment and dejection, with a negative mood, low energy/passivity, and a sense of helplessness over the external decision.
VAD_Estimate: [V: -0.60, A: -0.25, D: -0.35]
EMOTION: sad",[-0.6  -0.25 -0.35],1.0361949623502325,False,False
I can not even think about losing any more money!,angry,"Customer :I can not een think about losing any more money!
Agent :",afraid,afraid,afraid,"REASONING: The speaker expresses dread and helplessness about the possibility of further financial loss, with no clear person to blame and a strong desire to avoid the outcome. This is anxiety/fear rather than anger or sadness.
VAD_Estimate: [V: -0.70, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.7   0.55 -0.45],0.72642962494656,False,False
I was expecting our anniversary avidly. But on the day my betterhalf had work in her native place. So she went and I was alone here. Also in mind pressure she forget to wish me.,angry,"Customer :yeah, It's our 2nd anniversary. 
Agent :",sad,sad,sad,"REASONING: The speaker feels disappointed and neglected after being alone on a special day and not receiving an anniversary wish, with a resigned tone rather than active blame or confrontation. This reflects low energy, passive sadness, and dejection.
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.35]
EMOTION: sad",[-0.55 -0.25 -0.35],1.0330537256115966,False,False
I am upset that England lost in the World Cup.,angry,"Customer :Was it pretty close?
Agent :",sad,sad,sad,"REASONING: The explicit emotion ""upset"" combined with a loss by a favored team indicates disappointment and dejection, with low energy and a sense of helplessness over the outcome. This aligns with high displeasure, low-to-moderate arousal, and low dominance.
VAD_Estimate: [V: -0.60, A: -0.30, D: -0.35]
EMOTION: sad",[-0.6  -0.3  -0.35],1.0771258050942794,False,False
I crashed my dirtbike on a gravel road. Scratched my knee up real badly and had to go home for a ride with the police.,angry,"Customer :Always embarrassing to fall off my dirtbike!
Agent :",sad,sad,sad,"REASONING: The situation involves a painful accident and an embarrassing, inconvenient outcome, with no clear person to blame and no ongoing threat. Valence is clearly negative due to injury and frustration; arousal is moderate-low after the crash; dominance is low because the speaker is hurt, dependent on police help, and unable to continue the activity.
VAD_Estimate: [V: -0.55, A: -0.20, D: -0.40]
EMOTION: sad",[-0.55 -0.2  -0.4 ],1.023816389788716,False,False
I was so upset when Michael Jackson died.,angry,"Customer :I was so upset when Michael Jackson died.
Agent :",sad,sad,sad,"REASONING: The explicit word “upset” signals negative distress, and the death of Michael Jackson is a loss triggering grief and sadness rather than anger or fear. The mood is low-energy and dejected, consistent with sadness.
VAD_Estimate: [V: -0.70, A: -0.25, D: -0.35]
EMOTION: sad",[-0.7  -0.25 -0.35],1.0496189784869554,False,False
why is it that bad things always happen to me!,angry,"Customer :Unfortunately, it happens to all of us.
Agent :",sad,sad,sad,"REASONING: The speaker expresses negative feelings about recurring misfortunes, suggesting helplessness and resignation rather than a specific target of blame. Valence is clearly negative, arousal is only mildly elevated by the exclamation, and dominance is low because the speaker feels victimized by circumstances.
VAD_Estimate: [V: -0.65, A: +0.10, D: -0.45]
EMOTION: sad",[-0.65  0.1  -0.45],0.8658521813797087,False,False
"I used to be afraid of the dark but now I am not so much, I had a nightlight for a long time",angry,"Customer :Because he was sad at the result I suppose
Agent :",afraid,afraid,afraid,"REASONING: The speaker explicitly says they ""used to be afraid,"" and temporal anchoring requires judging the emotion felt during that past experience, not the current relief. That experience of fear involves high displeasure, high arousal, and a sense of vulnerability or low control.

VAD_Estimate: [V: -0.64, A: +0.60, D: -0.43]
EMOTION: afraid",[-0.64  0.6  -0.43],0.6923871749245504,False,False
i was upset when i couldnt go home on time,angry,"Customer :I would be too! Were you stuck working late?
Agent :",sad,sad,sad,"REASONING: The speaker explicitly says “upset,” indicating negative displeasure. Being unable to go home on time creates disappointment and frustration rather than high-energy anger or fear, with low control over the situation.
VAD_Estimate: [V: -0.60, A: -0.20, D: -0.35]
EMOTION: sad",[-0.6  -0.2  -0.35],0.9960923651951159,False,False
My favorite team lost the final.,angry,"Customer :Thats not good, at least they got there
Agent :",sad,sad,sad,"REASONING: The event is a disappointing loss, causing dejection and low energy rather than active frustration or blame. Negative valence, low arousal, and reduced control align with sadness.
VAD_Estimate: [V: -0.60, A: -0.25, D: -0.35]
EMOTION: sad",[-0.6  -0.25 -0.35],1.0361949623502325,False,False
I wsa really upse when I found out my co-worker was fired,angry,"Customer :Was it their fault?
Agent :",sad,sad,sad,"REASONING: The explicit “really upset” signals a negative emotional reaction, and the event—a co-worker being fired—prompts sympathy or grief rather than anger or fear. The tone is dejected and powerless, with low energy and low control, aligning with sadness.

VAD_Estimate: [V: -0.60, A: -0.20, D: -0.35]
EMOTION: sad",[-0.6  -0.2  -0.35],0.9960923651951159,False,False
I am upset that England lost in the World Cup.,angry,"Customer :They lost in overtime, so yes.
Agent :",sad,sad,sad,"REASONING: The speaker explicitly says “upset,” indicating displeasure and disappointment about England losing. This is a low-energy, dejected reaction to an outcome they cannot control, closer to sadness than anger or fear.
VAD_Estimate: [V: -0.60, A: -0.20, D: -0.35]
EMOTION: sad",[-0.6  -0.2  -0.35],0.9960923651951159,False,False
Our home was broken into right after we moved in and I felt this way.,angry,"Customer :Our home was broken into right after we moved in. I was so mad!
Agent :",afraid,afraid,afraid,"REASONING: A home break-in is a sudden, threatening violation of personal safety that triggers fear and vulnerability rather than active confrontation; high negative arousal with low control points to fear.
VAD_Estimate: [V: -0.75, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.75  0.65 -0.45],0.7424284477308234,False,False
I had to work late yesterday.,angry,"Customer :That stinks :( Why did you have to work late?
Agent :",sad,sad,sad,"REASONING: The phrase “had to work late” conveys unpleasant obligation and resignation rather than active frustration or fear. The energy is low and passive, with diminished control over the situation, matching sadness more than anger.
VAD_Estimate: [V: -0.45, A: -0.20, D: -0.35]
EMOTION: sad",[-0.45 -0.2  -0.35],0.9938309715439543,False,False
I had a job interview. Everything went great and I just knew the job was mine.,angry,"Customer :I had a job interview. Everything went great and I just knew the job was mine.
Agent :",joyful,joyful,joyful,"REASONING: The situation describes a successful job interview with a strong sense of confidence and certainty about the outcome, producing positive feelings, elevated excitement, and high personal control.
VAD_Estimate: [V: +0.80, A: +0.60, D: +0.60]
EMOTION: joyful",[0.8 0.6 0.6],1.3559867255987428,False,False
"I was having a party and had my cats locked up and told them and had a note on the door to not open it, well someone did and my cat got out and ran over.",angry,"Customer :I have. It's definitely awful. It's much like losing a family member.
Agent :",sad,sad,sad,"REASONING: The situation centers on a pet being harmed or killed after someone ignored clear instructions, which triggers grief and helplessness more than energized anger. Valence is strongly negative, arousal is low/deflated, and dominance is low because the speaker could not control the outcome.
VAD_Estimate: [V: -0.70, A: -0.25, D: -0.40]
EMOTION: sad",[-0.7  -0.25 -0.4 ],1.0789810007595129,False,False
"I saw a lady spit all over her hands after coughing..and then sneeze, wipe her nose..then she TOUCHED the door handle...Omg..I about died...and vomitted",angry,"Customer :Well, I did NOT go in too that store lol! And I am very glad for doors that open at other stores without touching them. Omg..I about died...and vomitted when she did it.
Agent :",afraid,afraid,afraid,"REASONING: The situation describes a visceral disgust response to contamination, with strong negative arousal and a sense of vulnerability/helplessness rather than assertive blame or sadness.
VAD_Estimate: [V: -0.78, A: +0.68, D: -0.45]
EMOTION: afraid",[-0.78  0.68 -0.45],0.7556454194925024,False,False
I lost my favorite jacket and I can't find it. It was quite expensive and not easily replaced,angry,"Customer :did you try redoing your steps of the last day? to see maybe you left it at a friends house
Agent :",sad,sad,sad,"REASONING: Losing a valued, expensive, irreplaceable possession triggers a sense of loss and helplessness rather than active anger or fear. Valence is clearly negative, arousal is relatively low/dejected, and control feels diminished.
VAD_Estimate: [V: -0.60, A: -0.25, D: -0.35]
EMOTION: sad",[-0.6  -0.25 -0.35],1.0361949623502325,False,False
Some sad individual could be calmed down by a sweet word,angry,"Customer :Like sweet names,pampering
Agent :",sad,sad,sad,"REASONING: The statement explicitly describes the person as “sad,” which directly signals negative mood, low energy, and vulnerability. A calming sweet word suggests low arousal and comfort, consistent with sadness.
VAD_Estimate: [V: -0.63, A: -0.27, D: -0.33]
EMOTION: sad",[-0.63 -0.27 -0.33],1.044222198576529,False,False
My favorite team lost the final.,angry,"Customer :Yep but I am still angry because they did not win the trophy! 
Agent :",sad,sad,sad,"REASONING: The event is a loss, which is unpleasant and disappointing; it likely brings low energy and a sense of helplessness rather than anger or fear.
VAD_Estimate: [V: -0.60, A: -0.30, D: -0.35]
EMOTION: sad",[-0.6  -0.3  -0.35],1.0771258050942794,False,False
I ordered pizza today and they forgot to put pepperoni on it.  I am so disappointed about it.,angry,"Customer :I ordered a pizza today and they forgot to put pepperoni on it.
Agent :",sad,sad,sad,"REASONING: The explicit emotion word “disappointed” signals sadness, with negative valence, low energy, and a sense of deflation. This matches the sad prototype more than anger because the tone is resigned disappointment rather than active irritation or confrontation.
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.35]
EMOTION: sad",[-0.55 -0.25 -0.35],1.0330537256115966,False,False
When I got cut from my hockey team. I worked so hard.,angry,"Customer :My hockey team, I worked so hard.
Agent :",sad,sad,sad,"REASONING: Being cut from a team despite hard work is a disappointing, deflating event with no clear target for anger, reflecting low arousal and a diminished sense of control.
VAD_Estimate: [V: -0.65, A: -0.30, D: -0.40]
EMOTION: sad",[-0.65 -0.3  -0.4 ],1.1109455432198285,False,False
I was expecting our anniversary avidly. But on the day my betterhalf had work in her native place. So she went and I was alone here. Also in mind pressure she forget to wish me.,angry,"Customer :I know that had to hurt. But forgive her and let her make it up to you.
Agent :",sad,sad,sad,"REASONING: The anniversary was eagerly anticipated, but the speaker ended up alone and forgotten, producing passive disappointment, longing, and loneliness rather than active frustration. This is low-energy and dejected, not confrontational or fearful.
VAD_Estimate: [V: -0.70, A: -0.20, D: -0.40]
EMOTION: sad",[-0.7 -0.2 -0.4],1.0405287117614777,False,False
someone almost killed me the other day,angry,"Customer :someone almost killed me the other day
Agent :",afraid,afraid,afraid,"REASONING: A life-threatening act by another person triggers intense fear and helplessness during the event, with high displeasure, high arousal, and low dominance or control.
VAD_Estimate: [V: -0.70, A: +0.70, D: -0.45]
EMOTION: afraid",[-0.7   0.7  -0.45],0.7336211556382489,False,False
I had a job interview. Everything went great and I just knew the job was mine.,angry,"Customer :That's just it, I didn't get it. It went to someone that I'm sure is less qualified. It was quite upsetting.
Agent :",joyful,joyful,joyful,"REASONING: Positive outcome with strong confidence and anticipation of success, leading to elevated pleasure, moderate-to-high excitement, and a strong sense of control/empowerment → matches joyful.
VAD_Estimate: [V: +0.80, A: +0.55, D: +0.50]
EMOTION: joyful",[0.8  0.55 0.5 ],1.3342413574762253,False,False
While driving someone backed up and almost hit me.,angry,"Customer :While driving someone backed up and almost hit me
Agent :",afraid,afraid,afraid,"REASONING: A sudden near-collision while driving creates an immediate, uncontrollable threat to physical safety, triggering high arousal and helplessness rather than blame-focused irritation. Valence is strongly negative, arousal is high, and dominance is low because the speaker has little control over the danger.
VAD_Estimate: [V: -0.65, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.65  0.65 -0.45],0.7163797875428927,False,False
I crashed my dirtbike on a gravel road. Scratched my knee up real badly and had to go home for a ride with the police.,angry,"Customer :It was fine, just my leg was all mangled. The cop drove me home thankfully.
Agent :",sad,sad,afraid,"REASONING: The situation involves an unexpected injury and loss of control, producing acute physical distress and vulnerability with no clear person to blame. This suggests negative valence, high arousal from pain/adrenaline, and low dominance due to helplessness, aligning most closely with fear.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.714982517268779,False,False
I lost my job yesterday,angry,"Customer :I lost my job yesterday.
Agent :",sad,sad,sad,"REASONING: The event is a significant personal loss, producing low mood, dejection, and a sense of helplessness rather than active frustration or immediate fear. Valence is strongly negative, arousal is low, and dominance is low.
VAD_Estimate: [V: -0.70, A: -0.30, D: -0.40]
EMOTION: sad",[-0.7 -0.3 -0.4],1.1183469944520796,False,False
I was upset when my dog ricky went missing,angry,"Customer :Well that sounds really sad. How long was he missing for?
Agent :",sad,sad,sad,"REASONING: The speaker felt upset due to the loss of a beloved pet, which involves grief, worry, and helplessness rather than anger or fear. The experience is unpleasant, low-to-moderate arousal, and lowers one’s sense of control.
VAD_Estimate: [V: -0.65, A: -0.20, D: -0.35]
EMOTION: sad",[-0.65 -0.2  -0.35],1.0018482919085105,False,False
I was cut off today and crashed my car to avoid colliding with someone.,angry,"Customer :I was cut off today and crashed my car into a pole to avoid colliding with someone.
Agent :",afraid,afraid,afraid,"REASONING: The sudden dangerous driving incident and crash create an immediate physical threat and loss of control, triggering high distress and vulnerability rather than anger or joy.  
VAD_Estimate: [V: -0.70, A: +0.75, D: -0.55]  
EMOTION: afraid",[-0.7   0.75 -0.55],0.8376753547765388,False,False
I am not happy that I will not be able to attend the Kentucky Derby this year.,angry,"Customer :I am not happy that I will not be able to attend the Kentucky Derby this year.
Agent :",sad,sad,sad,"REASONING: The phrase “not happy” signals explicit displeasure and disappointment about missing a valued event, with low energy and a sense of helplessness over the situation rather than anger or fear.
VAD_Estimate: [V: -0.50, A: -0.25, D: -0.30]
EMOTION: sad",[-0.5  -0.25 -0.3 ],1.0040916292848974,False,False
I watched a scary movie lasy. I had so many nightmares.,angry,"Customer :i don't know I didn't get far. The was a weird kid and rats.
Agent :",afraid,afraid,afraid,"REASONING: Having nightmares after a scary movie involves a vivid, unpleasant, and involuntary experience, creating high distress, heightened arousal, and a sense of helplessness. This aligns most closely with fear rather than anger, sadness, or joy.

VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]

EMOTION: afraid",[-0.7   0.6  -0.45],0.7253964433328853,False,False
Someone broke into my home right after I moved in and I felt this way after it happened.,angry,"Customer :We are okay and thankfully we were not home. They went through everything, but didn't take anything. 
Agent :",afraid,afraid,afraid,"REASONING: A home break-in is a threatening, uncontrollable violation of personal safety, especially right after moving in, leading to lingering vulnerability and anxiety rather than outward anger. This is high displeasure, high arousal, and low dominance.
VAD_Estimate: [V: -0.65, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.65  0.6  -0.45],0.7139327699440613,False,False
"I saw a lady spit all over her hands after coughing..and then sneeze, wipe her nose..then she TOUCHED the door handle...Omg..I about died...and vomitted",angry,"Customer :what did you do
Agent :",afraid,afraid,afraid,"REASONING: The unhygienic act triggers immediate visceral revulsion and a sense of contamination/helplessness, with high distress and a desire to escape rather than confront. This maps most closely to fear in the VAD framework, not anger or sadness.

VAD_Estimate: [V: -0.70, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.7   0.65 -0.45],0.7278049189171505,False,False
I have been without water for two days.,angry,"Customer :Thats the thing. I haven't bathed in two days and its making me angry.
Agent :",afraid,afraid,sad,"REASONING: The situation involves severe physical deprivation and helplessness, with no clear agent to blame. Two days without water likely produces exhaustion, despair, and vulnerability rather than high-energy anger or panic, so valence is strongly negative, arousal is low, and dominance is low.
VAD_Estimate: [V: -0.75, A: -0.35, D: -0.55]
EMOTION: sad",[-0.75 -0.35 -0.55],1.257457752769452,False,False
I watched a scary movie lasy. I had so many nightmares.,angry,"Customer :I don't know why I watched a scary movie.
Agent :",afraid,afraid,afraid,"REASONING: Watching a scary movie and experiencing nightmares suggests fear and vulnerability, with unpleasant emotions, high arousal from distress, and low control over the threatening dream content.
VAD_Estimate: [V: -0.70, A: +0.60, D: -0.45]
EMOTION: afraid",[-0.7   0.6  -0.45],0.7253964433328853,False,False
I had to work late yesterday.,angry,"Customer :I had to work late yesterday.
Agent :",sad,sad,sad,"REASONING: The phrase ""had to work late"" signals an unpleasant obligation and loss of personal time, with a passive, resigned tone rather than active irritation or fear. This matches low valence, low arousal, and low control.
VAD_Estimate: [V: -0.40, A: -0.30, D: -0.35]
EMOTION: sad",[-0.4  -0.3  -0.35],1.0789810007595129,False,False
it makes me very unhappy when i let someone out in traffic and they dont acknowledge me,angry,"Customer :generally i do, gotta be careful with all the crazies out there though
Agent :",sad,sad,sad,"REASONING: The speaker explicitly uses the emotion word “unhappy,” which signals sadness rather than anger or fear. This drives a negative valence, low-to-moderate arousal, and a low sense of control, consistent with the sad prototype.

VAD_Estimate: [V: -0.60, A: -0.25, D: -0.35]
EMOTION: sad",[-0.6  -0.25 -0.35],1.0361949623502325,False,False
I'm a bit upset that my real estate career in Florida didn't go as I had planned.,angry,"Customer :I'm pretty upset that my real estate career in Florida did not go as I had planned.
Agent :",sad,sad,sad,"REASONING: The phrase “a bit upset” signals mild disappointment and resignation about an unfulfilled career plan, with no clear person to blame and low energy rather than irritation or confrontation. Valence is negative, arousal is low, and control feels diminished.
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.30]
EMOTION: sad",[-0.55 -0.25 -0.3 ],1.0048382954485762,False,False
"I took this girl on a really nice date and then she said that it went well. Then, out of the blue, she dumped me and said she wasn't ready.",angry,"Customer :She said that she wasn't ready for a relationship.
Agent :",sad,sad,sad,"REASONING: Being unexpectedly rejected after a positive date is highly unpleasant and deflating, with low energy and a sense of helplessness rather than anger or fear. This matches dejection and disappointment more than active irritation.
VAD_Estimate: [V: -0.60, A: -0.30, D: -0.35]
EMOTION: sad",[-0.6  -0.3  -0.35],1.0771258050942794,False,False
I can not even think about losing any more money!,angry,"Customer :have you thought  about saving money?
Agent :",afraid,afraid,afraid,"REASONING: The speaker expresses dread and helplessness about future financial loss, with no clear target to blame, indicating high negative arousal and low control. This aligns with fear rather than anger or sadness.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.40]
EMOTION: afraid",[-0.65  0.55 -0.4 ],0.6661080993352355,False,False
I need a root canal.,angry,"Customer :I recently found out I need a root canal
Agent :",afraid,afraid,afraid,"REASONING: The situation describes an unpleasant, invasive dental procedure with no specific person to blame, causing apprehension and helplessness rather than irritation. This maps to negative valence, moderately high arousal, and low dominance/control.
VAD_Estimate: [V: -0.60, A: +0.50, D: -0.40]
EMOTION: afraid",[-0.6  0.5 -0.4],0.6623443213314356,False,False
someone almost crashed into me,angry,"Customer :wow. are you ok? that can be really unnerving 
Agent :",afraid,afraid,afraid,"REASONING: A near-collision is an immediate, dangerous threat caused by another person, triggering high arousal and a sense of vulnerability/lack of control rather than reflective anger. The valence is strongly negative with high activation and low dominance.
VAD_Estimate: [V: -0.70, A: +0.65, D: -0.45]
EMOTION: afraid",[-0.7   0.65 -0.45],0.7278049189171505,False,False
"I used to be afraid of the dark but now I am not so much, I had a nightlight for a long time",angry,"Customer :I got angry at my brother one time when he ruined a football game score that I had recorded
Agent :",afraid,afraid,afraid,"REASONING: The speaker explicitly labels the past emotional state as “afraid of the dark,” so the emotion during that described experience is fear. Although they now feel less afraid, the felt emotion at the time was negative, vigilant, and vulnerable.
VAD_Estimate: [V: -0.65, A: +0.55, D: -0.45]
EMOTION: afraid",[-0.65  0.55 -0.45],0.714982517268779,False,False
I lost my job yesterday,angry,"Customer :yes, i just want to be able to feed my kids.
Agent :",sad,sad,sad,"REASONING: Losing a job is an unpleasant, undesirable life event that typically produces feelings of loss, deflation, and helplessness rather than high-energy irritation or active fear. This corresponds to negative valence, low-to-moderate arousal, and low dominance/control, matching sadness.
VAD_Estimate: [V: -0.65, A: -0.25, D: -0.35]
EMOTION: sad",[-0.65 -0.25 -0.35],1.0417293314484333,False,False
Bought a laptop I really needed last month. The price went down by $200. Wish I would have waited.,angry,"Customer :I hate when that happens! Were you able to get a credit for it?
Agent :",sad,sad,sad,"REASONING: The speaker reflects on an unfortunate timing of a purchase, feeling regret and mild disappointment rather than high-energy frustration or fear. Low pleasantness, low arousal, and a sense of powerless over the situation point to sadness.
VAD_Estimate: [V: -0.45, A: -0.30, D: -0.35]
EMOTION: sad",[-0.45 -0.3  -0.35],1.0750348831549608,False,False
I lost my job yesterday,angry,"Customer :Sorry about that.I know how it feels,especially with the family concerns
Agent :",sad,sad,sad,"REASONING: The event involves an unexpected loss and personal setback, evoking feelings of disappointment and deflation rather than outward anger or fear. Valence is strongly negative, arousal is moderate-low (passive/dejected), and dominance is low due to reduced control over the situation.
VAD_Estimate: [V: -0.70, A: -0.30, D: -0.40]
EMOTION: sad",[-0.7 -0.3 -0.4],1.1183469944520796,False,False
All the rain storms that have been blowing through lately has saturated my garden which I've been working on all summer. This is a big month for pulling veggies so I'm at a a loss.,angry,"Customer :That's awesome rain is good
Agent :",sad,sad,sad,"REASONING: The situation involves losing a garden the speaker worked on all summer, with the phrase ""at a loss"" signaling helplessness and disappointment rather than anger or active frustration. This is a negative, low-energy, low-control emotional state, consistent with sadness.
VAD_Estimate: [V: -0.55, A: -0.25, D: -0.45]
EMOTION: sad",[-0.55 -0.25 -0.45],1.0941663493271943,False,False
